data,date,time,alertDate,category,category_desc,matrix_id,rid
לכיש 246,12.11.2018,23:51:06,2018-11-12T23:51:00,1,ירי רקטות וטילים,1,4786
לכיש 250,12.11.2018,23:51:06,2018-11-12T23:51:00,1,ירי רקטות וטילים,1,4787
עוטף עזה 230,13.11.2018,00:00:20,2018-11-13T00:00:00,1,ירי רקטות וטילים,1,4788
עוטף עזה 236,13.11.2018,00:20:46,2018-11-13T00:21:00,1,ירי רקטות וטילים,1,4789
 עוטף עזה 238,13.11.2018,00:20:56,2018-11-13T00:21:00,1,ירי רקטות וטילים,1,4790
מרכז הנגב,13.11.2018,00:20:56,2018-11-13T00:21:00,1,ירי רקטות וטילים,1,4790
לכיש 246,13.11.2018,00:49:49,2018-11-13T00:50:00,1,ירי רקטות וטילים,1,4791
לכיש 247,13.11.2018,00:49:49,2018-11-13T00:50:00,1,ירי רקטות וטילים,1,4792
לכיש 248,13.11.2018,00:49:49,2018-11-13T00:50:00,1,ירי רקטות וטילים,1,4793
עוטף עזה 217,13.11.2018,00:49:54,2018-11-13T00:50:00,1,ירי רקטות וטילים,1,4794
עוטף עזה 218,13.11.2018,00:49:54,2018-11-13T00:50:00,1,ירי רקטות וטילים,1,4795
לכיש 250,13.11.2018,00:49:54,2018-11-13T00:50:00,1,ירי רקטות וטילים,1,4796
עוטף עזה 231,13.11.2018,01:25:54,2018-11-13T01:26:00,1,ירי רקטות וטילים,1,4797
עוטף עזה 220,13.11.2018,01:31:34,2018-11-13T01:32:00,1,ירי רקטות וטילים,1,4798
עוטף עזה 221,13.11.2018,01:31:34,2018-11-13T01:32:00,1,ירי רקטות וטילים,1,4799
עוטף עזה 220,13.11.2018,01:31:56,2018-11-13T01:32:00,1,ירי רקטות וטילים,1,4800
עוטף עזה 231,13.11.2018,01:37:51,2018-11-13T01:38:00,1,ירי רקטות וטילים,1,4801
עוטף עזה 236,13.11.2018,04:06:33,2018-11-13T04:07:00,1,ירי רקטות וטילים,1,4802
עוטף עזה 232,13.11.2018,06:21:22,2018-11-13T06:21:00,1,ירי רקטות וטילים,1,4803
לכיש 247,13.11.2018,06:26:24,2018-11-13T06:26:00,1,ירי רקטות וטילים,1,4804
עוטף עזה 218,13.11.2018,06:26:24,2018-11-13T06:26:00,1,ירי רקטות וטילים,1,4805
עוטף עזה 217,13.11.2018,06:26:24,2018-11-13T06:26:00,1,ירי רקטות וטילים,1,4806
לכיש 250,13.11.2018,06:26:24,2018-11-13T06:26:00,1,ירי רקטות וטילים,1,4807
לכיש 246,13.11.2018,06:26:29,2018-11-13T06:26:00,1,ירי רקטות וטילים,1,4808
עוטף עזה 217,13.11.2018,06:26:47,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4809
עוטף עזה 218,13.11.2018,06:26:47,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4810
עוטף עזה 219,13.11.2018,06:26:47,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4811
לכיש 248,13.11.2018,06:26:48,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4812
לכיש 247,13.11.2018,06:27:00,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4813
לכיש 246,13.11.2018,06:27:00,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4814
לכיש 250,13.11.2018,06:27:00,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4815
עוטף עזה 218,13.11.2018,06:27:13,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4816
עוטף עזה 219,13.11.2018,06:27:13,2018-11-13T06:27:00,1,ירי רקטות וטילים,1,4817
עוטף עזה 217,13.11.2018,06:27:34,2018-11-13T06:28:00,1,ירי רקטות וטילים,1,4818
עוטף עזה 218,13.11.2018,06:27:34,2018-11-13T06:28:00,1,ירי רקטות וטילים,1,4819
עוטף עזה 220,13.11.2018,06:29:10,2018-11-13T06:29:00,1,ירי רקטות וטילים,1,4820
עוטף עזה 219,13.11.2018,06:31:28,2018-11-13T06:31:00,1,ירי רקטות וטילים,1,4821
עוטף עזה 231,13.11.2018,06:44:02,2018-11-13T06:44:00,1,ירי רקטות וטילים,1,4822
עוטף עזה 217,13.11.2018,06:51:59,2018-11-13T06:52:00,1,ירי רקטות וטילים,1,4823
עוטף עזה 218,13.11.2018,06:51:59,2018-11-13T06:52:00,1,ירי רקטות וטילים,1,4824
לכיש 247,13.11.2018,06:52:09,2018-11-13T06:52:00,1,ירי רקטות וטילים,1,4825
לכיש 246,13.11.2018,07:01:54,2018-11-13T07:02:00,1,ירי רקטות וטילים,1,4826
עוטף עזה 217,13.11.2018,07:01:54,2018-11-13T07:02:00,1,ירי רקטות וטילים,1,4827
לכיש 247,13.11.2018,07:01:54,2018-11-13T07:02:00,1,ירי רקטות וטילים,1,4828
עוטף עזה 218,13.11.2018,07:01:54,2018-11-13T07:02:00,1,ירי רקטות וטילים,1,4829
לכיש 250,13.11.2018,07:01:54,2018-11-13T07:02:00,1,ירי רקטות וטילים,1,4830
מרכז הנגב,13.11.2018,07:09:17,2018-11-13T07:09:00,1,ירי רקטות וטילים,1,4831
 עוטף עזה 238,13.11.2018,07:09:17,2018-11-13T07:09:00,1,ירי רקטות וטילים,1,4831
עוטף עזה 237,13.11.2018,07:09:17,2018-11-13T07:09:00,1,ירי רקטות וטילים,1,4832
עוטף עזה 236,13.11.2018,07:09:22,2018-11-13T07:09:00,1,ירי רקטות וטילים,1,4833
עוטף עזה 231,13.11.2018,07:17:05,2018-11-13T07:17:00,1,ירי רקטות וטילים,1,4834
עוטף עזה 232,13.11.2018,07:17:53,2018-11-13T07:18:00,1,ירי רקטות וטילים,1,4835
עוטף עזה 231,13.11.2018,07:17:53,2018-11-13T07:18:00,1,ירי רקטות וטילים,1,4836
עוטף עזה 228,13.11.2018,07:21:08,2018-11-13T07:21:00,1,ירי רקטות וטילים,1,4837
עוטף עזה 223,13.11.2018,07:52:32,2018-11-13T07:53:00,1,ירי רקטות וטילים,1,4838
עוטף עזה 224,13.11.2018,07:52:32,2018-11-13T07:53:00,1,ירי רקטות וטילים,1,4839
עוטף עזה 225,13.11.2018,07:52:38,2018-11-13T07:53:00,1,ירי רקטות וטילים,1,4840
עוטף עזה 232,13.11.2018,08:08:42,2018-11-13T08:09:00,1,ירי רקטות וטילים,1,4841
עוטף עזה 237,13.11.2018,08:13:21,2018-11-13T08:13:00,1,ירי רקטות וטילים,1,4842
עוטף עזה 230,13.11.2018,09:35:21,2018-11-13T09:35:00,1,ירי רקטות וטילים,1,4843
עוטף עזה 231,13.11.2018,09:35:29,2018-11-13T09:35:00,1,ירי רקטות וטילים,1,4844
עוטף עזה 219,13.11.2018,09:44:46,2018-11-13T09:45:00,1,ירי רקטות וטילים,1,4845
עוטף עזה 236,13.11.2018,10:16:16,2018-11-13T10:16:00,1,ירי רקטות וטילים,1,4846
עוטף עזה 218,13.11.2018,10:37:42,2018-11-13T10:38:00,1,ירי רקטות וטילים,1,4847
עוטף עזה 219,13.11.2018,10:37:42,2018-11-13T10:38:00,1,ירי רקטות וטילים,1,4848
עוטף עזה 231,13.11.2018,11:00:19,2018-11-13T11:00:00,1,ירי רקטות וטילים,1,4849
עוטף עזה 236,13.11.2018,11:12:30,2018-11-13T11:13:00,1,ירי רקטות וטילים,1,4850
עוטף עזה 230,13.11.2018,11:27:50,2018-11-13T11:28:00,1,ירי רקטות וטילים,1,4851
עוטף עזה 224,13.11.2018,11:49:17,2018-11-13T11:49:00,1,ירי רקטות וטילים,1,4852
עוטף עזה 224,13.11.2018,12:31:05,2018-11-13T12:31:00,1,ירי רקטות וטילים,1,4853
עוטף עזה 230,13.11.2018,12:57:28,2018-11-13T12:57:00,1,ירי רקטות וטילים,1,4854
עוטף עזה 231,13.11.2018,12:57:28,2018-11-13T12:57:00,1,ירי רקטות וטילים,1,4855
עוטף עזה 218,13.11.2018,14:00:54,2018-11-13T14:01:00,1,ירי רקטות וטילים,1,4856
עוטף עזה 230,13.11.2018,14:14:00,2018-11-13T14:14:00,1,ירי רקטות וטילים,1,4857
עוטף עזה 218,13.11.2018,15:00:25,2018-11-13T15:00:00,1,ירי רקטות וטילים,1,4858
עוטף עזה 218,13.11.2018,15:00:54,2018-11-13T15:01:00,1,ירי רקטות וטילים,1,4859
עוטף עזה 218,13.11.2018,15:01:24,2018-11-13T15:01:00,1,ירי רקטות וטילים,1,4860
עוטף עזה 218,13.11.2018,15:01:43,2018-11-13T15:02:00,1,ירי רקטות וטילים,1,4861
עוטף עזה 220,13.11.2018,15:25:15,2018-11-13T15:25:00,1,ירי רקטות וטילים,1,4862
עוטף עזה 221,13.11.2018,15:34:08,2018-11-13T15:34:00,1,ירי רקטות וטילים,1,4863
עוטף עזה 221,13.11.2018,15:34:31,2018-11-13T15:35:00,1,ירי רקטות וטילים,1,4864
עוטף עזה 227,13.11.2018,15:45:05,2018-11-13T15:45:00,1,ירי רקטות וטילים,1,4865
עוטף עזה 230,13.11.2018,16:30:42,2018-11-13T16:31:00,1,ירי רקטות וטילים,1,4866
עוטף עזה 218,13.11.2018,16:48:31,2018-11-13T16:49:00,1,ירי רקטות וטילים,1,4867
עוטף עזה 218,13.11.2018,16:48:52,2018-11-13T16:49:00,1,ירי רקטות וטילים,1,4868
דן 158 דרום תל אביב,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4869
דן 156 צפון תל אביב,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4870
דן 157 מרכז תל אביב,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4871
דן 159 מזרח תל אביב,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4872
דן 162,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4873
דן 155,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4874
דן 160,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4875
שרון 140,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4876
דן 161,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4877
דן 165,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4878
שרון 143,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4879
שרון 141,26.12.2018,10:06:17,2018-12-26T10:06:00,1,ירי רקטות וטילים,1,4880
אילת 311,02.01.2019,10:06:20,2019-01-02T10:06:00,1,ירי רקטות וטילים,1,4881
ערבה 310,02.01.2019,10:06:20,2019-01-02T10:06:00,1,ירי רקטות וטילים,1,4882
לכיש 246,07.01.2019,03:18:49,2019-01-07T03:19:00,1,ירי רקטות וטילים,1,4883
עוטף עזה 225,12.01.2019,20:59:20,2019-01-12T20:59:00,1,ירי רקטות וטילים,1,4884
עוטף עזה 224,12.01.2019,20:59:20,2019-01-12T20:59:00,1,ירי רקטות וטילים,1,4885
ירושלים 194,06.02.2019,10:05:17,2019-02-06T10:05:00,1,ירי רקטות וטילים,1,4886
מעלה אדומים 200,06.02.2019,10:05:17,2019-02-06T10:05:00,1,ירי רקטות וטילים,1,4887
שומרון 127,06.02.2019,10:05:17,2019-02-06T10:05:00,1,ירי רקטות וטילים,1,4888
 עוטף עזה 238,06.02.2019,20:57:52,2019-02-06T20:58:00,1,ירי רקטות וטילים,1,4889
מרכז הנגב,06.02.2019,20:57:52,2019-02-06T20:58:00,1,ירי רקטות וטילים,1,4889
עוטף עזה 236,06.02.2019,20:57:52,2019-02-06T20:58:00,1,ירי רקטות וטילים,1,4890
עוטף עזה 236,06.03.2019,22:10:28,2019-03-06T22:10:00,1,ירי רקטות וטילים,1,4891
מרכז הנגב,06.03.2019,22:10:37,2019-03-06T22:11:00,1,ירי רקטות וטילים,1,4892
 עוטף עזה 238,06.03.2019,22:10:37,2019-03-06T22:11:00,1,ירי רקטות וטילים,1,4892
 עוטף עזה 238,08.03.2019,20:01:17,2019-03-08T20:01:00,1,ירי רקטות וטילים,1,4893
מרכז הנגב,08.03.2019,20:01:17,2019-03-08T20:01:00,1,ירי רקטות וטילים,1,4893
עוטף עזה 237,09.03.2019,20:46:08,2019-03-09T20:46:00,1,ירי רקטות וטילים,1,4894
דן 165,14.03.2019,21:06:06,2019-03-14T21:06:00,1,ירי רקטות וטילים,1,4895
דן 158 דרום תל אביב,14.03.2019,21:06:19,2019-03-14T21:06:00,1,ירי רקטות וטילים,1,4896
דן 159 מזרח תל אביב,14.03.2019,21:06:19,2019-03-14T21:06:00,1,ירי רקטות וטילים,1,4897
דן 162,14.03.2019,21:06:19,2019-03-14T21:06:00,1,ירי רקטות וטילים,1,4898
דן 160,14.03.2019,21:06:19,2019-03-14T21:06:00,1,ירי רקטות וטילים,1,4899
דן 157 מרכז תל אביב,14.03.2019,21:06:27,2019-03-14T21:06:00,1,ירי רקטות וטילים,1,4900
עוטף עזה 230,15.03.2019,01:33:36,2019-03-15T01:34:00,1,ירי רקטות וטילים,1,4901
עוטף עזה 224,15.03.2019,02:51:03,2019-03-15T02:51:00,1,ירי רקטות וטילים,1,4902
עוטף עזה 225,15.03.2019,02:51:24,2019-03-15T02:51:00,1,ירי רקטות וטילים,1,4903
עוטף עזה 224,15.03.2019,02:51:24,2019-03-15T02:51:00,1,ירי רקטות וטילים,1,4904
עוטף עזה 220,15.03.2019,06:08:50,2019-03-15T06:09:00,1,ירי רקטות וטילים,1,4905
עוטף עזה 219,15.03.2019,06:09:00,2019-03-15T06:09:00,1,ירי רקטות וטילים,1,4906
עוטף עזה 221,15.03.2019,06:09:00,2019-03-15T06:09:00,1,ירי רקטות וטילים,1,4907
עוטף עזה 220,15.03.2019,06:09:14,2019-03-15T06:09:00,1,ירי רקטות וטילים,1,4908
עוטף עזה 220,15.03.2019,07:19:20,2019-03-15T07:19:00,1,ירי רקטות וטילים,1,4909
עוטף עזה 220,15.03.2019,07:19:40,2019-03-15T07:20:00,1,ירי רקטות וטילים,1,4910
עוטף עזה 219,15.03.2019,07:19:40,2019-03-15T07:20:00,1,ירי רקטות וטילים,1,4911
עוטף עזה 221,15.03.2019,07:19:40,2019-03-15T07:20:00,1,ירי רקטות וטילים,1,4912
עוטף עזה 230,24.03.2019,00:57:42,2019-03-24T00:58:00,1,ירי רקטות וטילים,1,4913
שרון 141,25.03.2019,05:19:51,2019-03-25T05:20:00,1,ירי רקטות וטילים,1,4914
חפר 139,25.03.2019,05:19:51,2019-03-25T05:20:00,1,ירי רקטות וטילים,1,4915
עוטף עזה 236,25.03.2019,20:13:31,2019-03-25T20:14:00,1,ירי רקטות וטילים,1,4916
עוטף עזה 220,25.03.2019,21:06:47,2019-03-25T21:07:00,1,ירי רקטות וטילים,1,4917
עוטף עזה 219,25.03.2019,21:06:54,2019-03-25T21:07:00,1,ירי רקטות וטילים,1,4918
עוטף עזה 220,25.03.2019,21:09:41,2019-03-25T21:10:00,1,ירי רקטות וטילים,1,4919
עוטף עזה 220,25.03.2019,21:11:24,2019-03-25T21:11:00,1,ירי רקטות וטילים,1,4920
עוטף עזה 218,25.03.2019,21:11:34,2019-03-25T21:12:00,1,ירי רקטות וטילים,1,4921
עוטף עזה 219,25.03.2019,21:11:34,2019-03-25T21:12:00,1,ירי רקטות וטילים,1,4922
עוטף עזה 221,25.03.2019,21:11:41,2019-03-25T21:12:00,1,ירי רקטות וטילים,1,4923
עוטף עזה 220,25.03.2019,21:11:44,2019-03-25T21:12:00,1,ירי רקטות וטילים,1,4924
עוטף עזה 219,25.03.2019,21:12:02,2019-03-25T21:12:00,1,ירי רקטות וטילים,1,4925
עוטף עזה 220,25.03.2019,21:12:07,2019-03-25T21:12:00,1,ירי רקטות וטילים,1,4926
עוטף עזה 219,25.03.2019,21:12:26,2019-03-25T21:12:00,1,ירי רקטות וטילים,1,4927
מרכז הנגב 254,25.03.2019,21:26:36,2019-03-25T21:27:00,1,ירי רקטות וטילים,1,4928
מרכז הנגב 255,25.03.2019,21:26:36,2019-03-25T21:27:00,1,ירי רקטות וטילים,1,4929
 עוטף עזה 216,25.03.2019,21:26:54,2019-03-25T21:27:00,1,ירי רקטות וטילים,1,4930
מרכז הנגב,25.03.2019,21:26:54,2019-03-25T21:27:00,1,ירי רקטות וטילים,1,4930
עוטף עזה 225,25.03.2019,21:27:04,2019-03-25T21:27:00,1,ירי רקטות וטילים,1,4931
מרכז הנגב 254,25.03.2019,21:27:45,2019-03-25T21:28:00,1,ירי רקטות וטילים,1,4932
מרכז הנגב 255,25.03.2019,21:27:45,2019-03-25T21:28:00,1,ירי רקטות וטילים,1,4933
עוטף עזה 225,25.03.2019,21:27:50,2019-03-25T21:28:00,1,ירי רקטות וטילים,1,4934
 עוטף עזה 216,25.03.2019,21:27:57,2019-03-25T21:28:00,1,ירי רקטות וטילים,1,4935
מרכז הנגב,25.03.2019,21:27:57,2019-03-25T21:28:00,1,ירי רקטות וטילים,1,4935
עוטף עזה 223,25.03.2019,21:28:00,2019-03-25T21:28:00,1,ירי רקטות וטילים,1,4936
עוטף עזה 224,25.03.2019,21:33:22,2019-03-25T21:33:00,1,ירי רקטות וטילים,1,4937
עוטף עזה 233,25.03.2019,21:49:07,2019-03-25T21:49:00,1,ירי רקטות וטילים,1,4938
עוטף עזה 232,25.03.2019,21:49:07,2019-03-25T21:49:00,1,ירי רקטות וטילים,1,4939
עוטף עזה 231,25.03.2019,21:49:07,2019-03-25T21:49:00,1,ירי רקטות וטילים,1,4940
עוטף עזה 231,25.03.2019,21:50:01,2019-03-25T21:50:00,1,ירי רקטות וטילים,1,4941
עוטף עזה 224,25.03.2019,21:51:36,2019-03-25T21:52:00,1,ירי רקטות וטילים,1,4942
עוטף עזה 224,25.03.2019,21:51:55,2019-03-25T21:52:00,1,ירי רקטות וטילים,1,4943
עוטף עזה 225,25.03.2019,21:51:55,2019-03-25T21:52:00,1,ירי רקטות וטילים,1,4944
עוטף עזה 228,25.03.2019,22:48:54,2019-03-25T22:49:00,1,ירי רקטות וטילים,1,4945
עוטף עזה 220,25.03.2019,22:49:24,2019-03-25T22:49:00,1,ירי רקטות וטילים,1,4946
עוטף עזה 221,25.03.2019,22:49:27,2019-03-25T22:49:00,1,ירי רקטות וטילים,1,4947
עוטף עזה 223,25.03.2019,22:53:06,2019-03-25T22:53:00,1,ירי רקטות וטילים,1,4948
עוטף עזה 225,25.03.2019,22:53:06,2019-03-25T22:53:00,1,ירי רקטות וטילים,1,4949
עוטף עזה 224,25.03.2019,22:53:06,2019-03-25T22:53:00,1,ירי רקטות וטילים,1,4950
עוטף עזה 221,25.03.2019,22:53:21,2019-03-25T22:53:00,1,ירי רקטות וטילים,1,4951
עוטף עזה 222,25.03.2019,22:53:21,2019-03-25T22:53:00,1,ירי רקטות וטילים,1,4952
עוטף עזה 218,25.03.2019,22:55:10,2019-03-25T22:55:00,1,ירי רקטות וטילים,1,4953
עוטף עזה 220,25.03.2019,23:17:46,2019-03-25T23:18:00,1,ירי רקטות וטילים,1,4954
עוטף עזה 219,25.03.2019,23:17:58,2019-03-25T23:18:00,1,ירי רקטות וטילים,1,4955
עוטף עזה 221,25.03.2019,23:17:58,2019-03-25T23:18:00,1,ירי רקטות וטילים,1,4956
עוטף עזה 224,25.03.2019,23:19:22,2019-03-25T23:19:00,1,ירי רקטות וטילים,1,4957
מרכז הנגב 254,25.03.2019,23:19:25,2019-03-25T23:19:00,1,ירי רקטות וטילים,1,4958
מרכז הנגב 255,25.03.2019,23:19:25,2019-03-25T23:19:00,1,ירי רקטות וטילים,1,4959
עוטף עזה 225,25.03.2019,23:19:31,2019-03-25T23:20:00,1,ירי רקטות וטילים,1,4960
 עוטף עזה 216,25.03.2019,23:19:31,2019-03-25T23:20:00,1,ירי רקטות וטילים,1,4961
מרכז הנגב,25.03.2019,23:19:31,2019-03-25T23:20:00,1,ירי רקטות וטילים,1,4961
עוטף עזה 231,26.03.2019,00:23:22,2019-03-26T00:23:00,1,ירי רקטות וטילים,1,4962
עוטף עזה 230,26.03.2019,00:23:26,2019-03-26T00:23:00,1,ירי רקטות וטילים,1,4963
עוטף עזה 237,26.03.2019,00:56:29,2019-03-26T00:56:00,1,ירי רקטות וטילים,1,4964
עוטף עזה 236,26.03.2019,01:05:04,2019-03-26T01:05:00,1,ירי רקטות וטילים,1,4965
 עוטף עזה 238,26.03.2019,01:05:04,2019-03-26T01:05:00,1,ירי רקטות וטילים,1,4966
מרכז הנגב,26.03.2019,01:05:04,2019-03-26T01:05:00,1,ירי רקטות וטילים,1,4966
עוטף עזה 230,26.03.2019,01:05:43,2019-03-26T01:06:00,1,ירי רקטות וטילים,1,4967
עוטף עזה 237,26.03.2019,01:06:15,2019-03-26T01:06:00,1,ירי רקטות וטילים,1,4968
עוטף עזה 217,26.03.2019,01:33:48,2019-03-26T01:34:00,1,ירי רקטות וטילים,1,4969
לכיש 247,26.03.2019,01:33:48,2019-03-26T01:34:00,1,ירי רקטות וטילים,1,4970
עוטף עזה 217,26.03.2019,01:56:13,2019-03-26T01:56:00,1,ירי רקטות וטילים,1,4971
לכיש 247,26.03.2019,01:56:13,2019-03-26T01:56:00,1,ירי רקטות וטילים,1,4972
עוטף עזה 218,26.03.2019,01:56:16,2019-03-26T01:56:00,1,ירי רקטות וטילים,1,4973
עוטף עזה 218,26.03.2019,02:38:42,2019-03-26T02:39:00,1,ירי רקטות וטילים,1,4974
עוטף עזה 219,26.03.2019,02:38:50,2019-03-26T02:39:00,1,ירי רקטות וטילים,1,4975
עוטף עזה 220,26.03.2019,03:15:01,2019-03-26T03:15:00,1,ירי רקטות וטילים,1,4976
עוטף עזה 233,26.03.2019,20:07:13,2019-03-26T20:07:00,1,ירי רקטות וטילים,1,4977
עוטף עזה 232,26.03.2019,20:07:13,2019-03-26T20:07:00,1,ירי רקטות וטילים,1,4978
לכיש 247,26.03.2019,23:38:30,2019-03-26T23:39:00,1,ירי רקטות וטילים,1,4979
לכיש 247,27.03.2019,03:58:13,2019-03-27T03:58:00,1,ירי רקטות וטילים,1,4980
עוטף עזה 230,29.03.2019,00:54:18,2019-03-29T00:54:00,1,ירי רקטות וטילים,1,4981
עוטף עזה 228,31.03.2019,00:41:48,2019-03-31T00:42:00,1,ירי רקטות וטילים,1,4982
עוטף עזה 224,31.03.2019,16:52:26,2019-03-31T16:52:00,1,ירי רקטות וטילים,1,4983
עוטף עזה 222,02.04.2019,08:20:45,2019-04-02T08:21:00,1,ירי רקטות וטילים,1,4984
עוטף עזה 224,02.05.2019,05:38:17,2019-05-02T05:38:00,1,ירי רקטות וטילים,1,4985
עוטף עזה 224,02.05.2019,05:38:47,2019-05-02T05:39:00,1,ירי רקטות וטילים,1,4986
עוטף עזה 220,04.05.2019,09:59:55,2019-05-04T10:00:00,1,ירי רקטות וטילים,1,4987
עוטף עזה 219,04.05.2019,10:00:11,2019-05-04T10:00:00,1,ירי רקטות וטילים,1,4988
עוטף עזה 220,04.05.2019,10:02:30,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4989
עוטף עזה 219,04.05.2019,10:02:41,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4990
עוטף עזה 221,04.05.2019,10:02:41,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4991
עוטף עזה 220,04.05.2019,10:02:51,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4992
עוטף עזה 220,04.05.2019,10:03:17,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4993
מרכז הנגב 252,04.05.2019,10:03:17,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4994
עוטף עזה 219,04.05.2019,10:03:20,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4995
מרכז הנגב 254,04.05.2019,10:03:22,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4996
עוטף עזה 225,04.05.2019,10:03:22,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4997
 עוטף עזה 216,04.05.2019,10:03:25,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4998
מרכז הנגב,04.05.2019,10:03:25,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4998
עוטף עזה 223,04.05.2019,10:03:25,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,4999
עוטף עזה 221,04.05.2019,10:03:25,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,5000
עוטף עזה 222,04.05.2019,10:03:25,2019-05-04T10:03:00,1,ירי רקטות וטילים,1,5001
עוטף עזה 220,04.05.2019,10:03:34,2019-05-04T10:04:00,1,ירי רקטות וטילים,1,5002
עוטף עזה 230,04.05.2019,10:04:11,2019-05-04T10:04:00,1,ירי רקטות וטילים,1,5003
עוטף עזה 218,04.05.2019,10:04:22,2019-05-04T10:04:00,1,ירי רקטות וטילים,1,5004
לכיש 246,04.05.2019,10:04:32,2019-05-04T10:05:00,1,ירי רקטות וטילים,1,5005
לכיש 247,04.05.2019,10:04:32,2019-05-04T10:05:00,1,ירי רקטות וטילים,1,5006
עוטף עזה 217,04.05.2019,10:04:46,2019-05-04T10:05:00,1,ירי רקטות וטילים,1,5007
לכיש 250,04.05.2019,10:04:51,2019-05-04T10:05:00,1,ירי רקטות וטילים,1,5008
לכיש 246,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5009
מרכז הנגב 254,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5010
לכיש 247,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5011
לכיש 249,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5012
לכיש 248,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5013
לכיש 250,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5014
מרכז הנגב 253,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5015
מרכז הנגב 252,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5016
 עוטף עזה 251,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5017
לכיש,04.05.2019,10:05:33,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5017
עוטף עזה 220,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5018
 עוטף עזה 216,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5019
מרכז הנגב,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5019
עוטף עזה 223,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5020
עוטף עזה 217,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5021
עוטף עזה 218,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5022
עוטף עזה 219,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5023
עוטף עזה 225,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5024
עוטף עזה 221,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5025
עוטף עזה 222,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5026
עוטף עזה 224,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5027
עוטף עזה 227,04.05.2019,10:05:38,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5028
עוטף עזה 217,04.05.2019,10:06:02,2019-05-04T10:06:00,1,ירי רקטות וטילים,1,5029
