latitude,longitude
32.60970149253731,34.933432835820895
32.60531343283582,34.93209552238806
32.60092537313433,34.930758208955226
32.59653731343283,34.92942089552239
32.59214925373134,34.92808358208955
32.58776119402985,34.926746268656714
32.583373134328355,34.92540895522388
32.578985074626864,34.924071641791045
32.574597014925374,34.92273432835821
32.57020895522388,34.921397014925375
32.565820895522386,34.920059701492534
32.561432835820895,34.9187223880597
32.557044776119405,34.917385074626864
32.55265671641791,34.91604776119403
32.54826865671642,34.914710447761195
32.543880597014926,34.91337313432836
32.539492537313436,34.91203582089552
32.53510447761194,34.91069850746268
32.53071641791045,34.90936119402985
32.52632835820896,34.908023880597014
32.52194029850746,34.90668656716418
32.51755223880597,34.905349253731345
32.51316417910448,34.9040119402985
32.50877611940299,34.90267462686567
32.50438805970149,34.90133731343283
32.5,34.9
32.49557894736842,34.898736842105265
32.491157894736844,34.897473684210524
32.486736842105266,34.89621052631579
32.48231578947368,34.89494736842105
32.4778947368421,34.89368421052632
32.473473684210525,34.892421052631576
32.46905263157895,34.89115789473684
32.46463157894737,34.8898947368421
32.46021052631579,34.88863157894737
32.45578947368421,34.88736842105263
32.45136842105263,34.886105263157894
32.44694736842105,34.884842105263154
32.44252631578947,34.88357894736842
32.438105263157894,34.88231578947369
32.433684210526316,34.881052631578946
32.42926315789474,34.87978947368421
32.42484210526316,34.87852631578947
32.42042105263158,34.87726315789474
32.416,34.876
32.41157894736842,34.874736842105264
32.40715789473684,34.87347368421052
32.40273684210526,34.87221052631579
32.398315789473685,34.87094736842105
32.39389473684211,34.869684210526316
32.38947368421053,34.868421052631575
32.385052631578944,34.86715789473684
32.380631578947366,34.8658947368421
32.37621052631579,34.86463157894737
32.37178947368421,34.863368421052634
32.36736842105263,34.86210526315789
32.362947368421054,34.86084210526316
32.358526315789476,34.85957894736842
32.35410526315789,34.858315789473686
32.34968421052631,34.857052631578945
32.345263157894735,34.85578947368421
32.34084210526316,34.85452631578947
32.33642105263158,34.85326315789474
32.332,34.852
32.32757894736842,34.85073684210526
32.323157894736845,34.84947368421052
32.31873684210526,34.84821052631579
32.31431578947368,34.846947368421056
32.309894736842104,34.845684210526315
32.305473684210526,34.84442105263158
32.30105263157895,34.84315789473684
32.29663157894737,34.84189473684211
32.29221052631579,34.84063157894737
32.28778947368421,34.83936842105263
32.28336842105263,34.83810526315789
32.27894736842105,34.83684210526316
32.27452631578947,34.83557894736842
32.270105263157895,34.834315789473685
32.26568421052632,34.833052631578944
32.26126315789474,34.83178947368421
32.25684210526315,34.83052631578948
32.252421052631576,34.82926315789474
32.248,34.828
32.24357894736842,34.82673684210526
32.23915789473684,34.82547368421053
32.234736842105264,34.82421052631579
32.230315789473686,34.822947368421055
32.22589473684211,34.821684210526314
32.22147368421052,34.82042105263158
32.217052631578944,34.81915789473684
32.21263157894737,34.817894736842106
32.20821052631579,34.816631578947366
32.20378947368421,34.81536842105263
32.19936842105263,34.8141052631579
32.194947368421055,34.81284210526316
32.19052631578947,34.811578947368425
32.18610526315789,34.810315789473684
32.18168421052631,34.80905263157895
32.177263157894735,34.80778947368421
32.17284210526316,34.806526315789476
32.16842105263158,34.805263157894736
32.164,34.804
32.159578947368416,34.80273684210526
32.15515789473684,34.80147368421053
32.15073684210526,34.80021052631579
32.14631578947368,34.798947368421054
32.141894736842104,34.79768421052631
32.137473684210526,34.79642105263158
32.13305263157895,34.795157894736846
32.12863157894737,34.793894736842105
32.124210526315785,34.79263157894737
32.11978947368421,34.79136842105263
32.11536842105263,34.7901052631579
32.11094736842105,34.78884210526316
32.10652631578947,34.787578947368424
32.102105263157895,34.78631578947368
32.09768421052632,34.78505263157895
32.09326315789473,34.78378947368421
32.088842105263154,34.782526315789475
32.084421052631576,34.781263157894735
32.08,34.78
32.07585858585858,34.77787878787879
32.07171717171717,34.775757575757574
32.06757575757575,34.77363636363636
32.063434343434345,34.77151515151515
32.05929292929293,34.76939393939394
32.055151515151515,34.767272727272726
32.0510101010101,34.765151515151516
32.046868686868685,34.763030303030305
32.04272727272727,34.760909090909095
32.038585858585854,34.75878787878788
32.034444444444446,34.75666666666667
32.03030303030303,34.75454545454546
32.026161616161616,34.75242424242424
32.0220202020202,34.75030303030303
32.017878787878786,34.74818181818182
32.01373737373737,34.74606060606061
32.009595959595956,34.74393939393939
32.00545454545455,34.74181818181818
32.00131313131313,34.73969696969697
31.997171717171717,34.73757575757576
31.993030303030302,34.735454545454544
31.988888888888887,34.733333333333334
31.984747474747476,34.731212121212124
31.98060606060606,34.72909090909091
31.976464646464645,34.7269696969697
31.97232323232323,34.724848484848486
31.96818181818182,34.722727272727276
31.964040404040404,34.72060606060606
31.95989898989899,34.71848484848485
31.955757575757573,34.71636363636364
31.951616161616162,34.71424242424243
31.947474747474747,34.71212121212121
31.94333333333333,34.71
31.93919191919192,34.70787878787879
31.935050505050505,34.70575757575757
31.93090909090909,34.70363636363636
31.926767676767675,34.70151515151515
31.922626262626263,34.69939393939394
31.918484848484848,34.697272727272725
31.914343434343433,34.695151515151515
31.91020202020202,34.693030303030305
31.906060606060606,34.690909090909095
31.90191919191919,34.68878787878788
31.897777777777776,34.68666666666667
31.893636363636364,34.68454545454546
31.88949494949495,34.68242424242424
31.885353535353534,34.68030303030303
31.881212121212123,34.67818181818182
31.877070707070708,34.67606060606061
31.872929292929292,34.67393939393939
31.868787878787877,34.67181818181818
31.864646464646466,34.66969696969697
31.86050505050505,34.66757575757576
31.856363636363636,34.665454545454544
31.852222222222224,34.663333333333334
31.84808080808081,34.661212121212124
31.843939393939394,34.65909090909091
31.83979797979798,34.656969696969696
31.835656565656567,34.654848484848486
31.831515151515152,34.652727272727276
31.827373737373737,34.65060606060606
31.823232323232325,34.64848484848485
31.81909090909091,34.64636363636364
31.814949494949495,34.64424242424243
31.81080808080808,34.64212121212121
31.80666666666667,34.64
31.802525252525253,34.63787878787879
31.798383838383838,34.63575757575757
31.794242424242427,34.63363636363636
31.79010101010101,34.63151515151515
31.785959595959596,34.62939393939394
31.78181818181818,34.627272727272725
31.77767676767677,34.625151515151515
31.773535353535355,34.623030303030305
31.76939393939394,34.620909090909095
31.765252525252528,34.61878787878788
31.761111111111113,34.61666666666667
31.756969696969698,34.61454545454546
31.752828282828283,34.61242424242424
31.74868686868687,34.61030303030303
31.744545454545456,34.60818181818182
31.74040404040404,34.60606060606061
31.736262626262626,34.60393939393939
31.732121212121214,34.60181818181818
31.7279797979798,34.59969696969697
31.723838383838384,34.59757575757576
31.719696969696972,34.595454545454544
31.715555555555557,34.593333333333334
31.711414141414142,34.59121212121212
31.707272727272727,34.589090909090906
31.703131313131315,34.586969696969696
31.6989898989899,34.584848484848486
31.694848484848485,34.582727272727276
31.690707070707074,34.58060606060606
31.68656565656566,34.57848484848485
31.682424242424243,34.57636363636364
31.67828282828283,34.57424242424243
31.674141414141417,34.57212121212121
31.67,34.57
31.6662962962963,34.56685185185185
31.662592592592596,34.5637037037037
31.65888888888889,34.56055555555555
31.655185185185186,34.55740740740741
31.651481481481483,34.55425925925926
31.64777777777778,34.55111111111111
31.644074074074076,34.54796296296296
31.640370370370373,34.54481481481481
31.636666666666667,34.541666666666664
31.632962962962964,34.538518518518515
31.62925925925926,34.53537037037037
31.625555555555557,34.532222222222224
31.621851851851854,34.529074074074074
31.618148148148148,34.525925925925925
31.614444444444445,34.522777777777776
31.61074074074074,34.51962962962963
31.60703703703704,34.516481481481485
31.603333333333335,34.513333333333335
31.59962962962963,34.510185185185186
31.595925925925926,34.50703703703704
31.592222222222222,34.50388888888889
31.58851851851852,34.50074074074074
31.584814814814816,34.49759259259259
31.581111111111113,34.49444444444445
31.577407407407406,34.4912962962963
31.573703703703703,34.48814814814815
31.57,34.485
31.566296296296297,34.48185185185185
31.562592592592594,34.4787037037037
31.558888888888887,34.47555555555555
31.555185185185184,34.47240740740741
31.55148148148148,34.46925925925926
31.547777777777778,34.46611111111111
31.544074074074075,34.46296296296296
31.540370370370372,34.45981481481481
31.536666666666665,34.45666666666666
31.532962962962962,34.453518518518514
31.52925925925926,34.45037037037037
31.525555555555556,34.44722222222222
31.521851851851853,34.444074074074074
31.518148148148146,34.440925925925924
31.514444444444443,34.437777777777775
31.51074074074074,34.434629629629626
31.507037037037037,34.431481481481484
31.503333333333334,34.428333333333335
31.499629629629627,34.425185185185185
31.495925925925924,34.422037037037036
31.49222222222222,34.41888888888889
31.488518518518518,34.41574074074074
31.484814814814815,34.41259259259259
31.48111111111111,34.409444444444446
31.477407407407405,34.4062962962963
31.473703703703702,34.40314814814815
31.47,34.4
31.466265999999997,34.397
31.462532,34.394
31.458797999999998,34.391
31.455064,34.388
31.45133,34.385
31.447596,34.382
31.443862,34.379
31.440127999999998,34.376
31.436394,34.373
31.43266,34.37
31.428926,34.367
31.425192,34.364
31.421457999999998,34.361
31.417724,34.358
31.41399,34.355
31.410256,34.352
31.406522,34.349
31.402788,34.346
31.399054,34.342999999999996
31.395319999999998,34.339999999999996
31.391586,34.336999999999996
31.387852,34.333999999999996
31.384118,34.330999999999996
31.380384,34.327999999999996
31.376649999999998,34.325
31.372916,34.322
31.369182,34.319
31.365448,34.316
31.361714,34.313
31.35798,34.31
31.354246,34.307
31.350512,34.304
31.346778,34.301
31.343044,34.298
31.33931,34.295
31.335576,34.292
31.331842,34.289
31.328108,34.286
31.324374,34.283
31.32064,34.28
31.316906,34.277
31.313172,34.274
31.309438,34.271
31.305704,34.268
31.30197,34.265
31.298236,34.262
31.294502,34.259
31.290768,34.256
31.287034000000002,34.253
31.2833,34.25
